Hour,CoolingLoad_W
4878,-421031.824
4879,-1836473.308
4880,-1573170.513
4881,-3783702.046
4882,-3980971.110
4883,-4247974.644
4884,-4286154.311
4885,-3661468.997
4886,-4427465.064
4887,-4597690.638
4888,-4736579.910
4889,-4853469.529
4890,-5033232.586
4891,-2994932.638
4892,-1729888.416
4893,-91171.669
4894,-651218.318
4895,-655211.321
4896,-634182.276
4897,-564165.868
4898,-528375.309
4899,-506856.385
4900,-500658.845
4901,-475949.480
4902,-448491.138
4903,-1877373.389
4904,-1661546.744
4905,-4003209.674
4906,-4155818.428
4907,-4448436.527
4908,-4479034.295
4909,-3846243.719
4910,-4549235.579
4911,-4668093.426
4912,-4775514.231
4913,-5004866.374
4914,-5263163.028
4915,-3007427.874
4916,-1829219.143
4917,-245033.971
4918,-688849.465
4919,-722165.199
4920,-677991.898
4921,-600035.566
4922,-555013.204
4923,-532416.168
4924,-528875.227
4925,-495982.514
4926,-470379.936
4927,-1926278.139
4928,-1718488.492
4929,-4198745.958
4930,-4332171.390
4931,-4646000.635
4932,-4637367.827
4933,-3883911.643
4934,-4659675.013
4935,-4829629.248
4936,-4985425.354
4937,-5182403.009
4938,-5337840.000
4939,-2969112.364
4940,-1896237.094
4941,-140067.068
4942,-750956.110
4943,-757442.651
4944,-723274.897
4945,-650165.706
4946,-614259.806
4947,-591479.722
4948,-590424.595
4949,-566304.436
4950,-548305.019
